load_time,1号发电单元系统状态,2号发电单元系统状态,3号发电单元系统状态,4号发电单元系统状态,1号发电单元故障等级,2号发电单元故障等级,3号发电单元故障等级,4号发电单元故障等级,1号发电单元故障码,2号发电单元故障码,3号发电单元故障码,4号发电单元故障码,系统输出总功率,系统输出总电流,系统输出总电压,系统状态,系统故障等级,1号发电单元输出功率,2号发电单元输出功率,3号发电单元输出功率,4号发电单元输出功率,1号发电单元输出电流,2号发电单元输出电流,3号发电单元输出电流,4号发电单元输出电流,1号发电单元输出电压,2号发电单元输出电压,3号发电单元输出电压,4号发电单元输出电压,氢气压力,1号DCDC状态,2号DCDC状态,3号DCDC状态,4号DCDC状态,系统启动次数,系统累计运行时间,1号发电单元启动次数,2号发电单元启动次数,3号发电单元启动次数,4号发电单元启动次数,1号发电单元累计运行时间,2号发电单元累计运行时间,3号发电单元累计运行时间,4号发电单元累计运行时间,1号发电单元输入氢气压强,2号发电单元输入氢气压强,3号发电单元输入氢气压强,4号发电单元输入氢气压强,1号发电单元输入空气压强,2号发电单元输入空气压强,3号发电单元输入空气压强,4号发电单元输入空气压强,1号发电单元空气出堆压强,2号发电单元空气出堆压强,3号发电单元空气出堆压强,4号发电单元空气出堆压强,1号发电单元空气出堆温度,2号发电单元空气出堆温度,3号发电单元空气出堆温度,4号发电单元空气出堆温度,空压机实时功率,1号发电单元内循环进堆温度,2号发电单元内循环进堆温度,3号发电单元内循环进堆温度,4号发电单元内循环进堆温度,1号发电单元内循环出堆温度,2号发电单元内循环出堆温度,3号发电单元内循环出堆温度,4号发电单元内循环出堆温度,发电单元内循环泵转速,发电单元内循环压力,外循环冷却水进水温度（总）,外循环冷却水出水温度（总）,外循环冷却水进水温度（电堆）,外循环冷却水出水温度（电堆）,外循环冷却水流量（总）,外循环冷却水流量（电堆）,外循环冷却水流量（空压机）,1号发电单元氢气出堆压强,2号发电单元氢气出堆压强,3号发电单元氢气出堆压强,4号发电单元氢气出堆压强,1号发电单元氢气入堆温度,2号发电单元氢气入堆温度,3号发电单元氢气入堆温度,4号发电单元氢气入堆温度,1号发电单元氢气出堆温度,2号发电单元氢气出堆温度,3号发电单元氢气出堆温度,4号发电单元氢气出堆温度,1号发电单元空气入堆温度,2号发电单元空气入堆温度,3号发电单元空气入堆温度,4号发电单元空气入堆温度,1号发电单元柜内氢浓度,2号发电单元柜内氢浓度,3号发电单元柜内氢浓度,4号发电单元柜内氢浓度
2024/12/2 7:45,5,5,5,5,0,0,0,0,0,0,0,0,407,614,668,0,0,100,105,99,103,152,157,151,156,657,667,656,661,0,0,0,0,0,629,3750,629,579,560,545,3744,3749,3750,3750,69,69,68,70,49,47,49,50,6,6,10,10,53,54,54,54,34,46,46,46,46,55,55,55,56,1185,82,35.9,41.3,45.3,52.6,62.9,50.9,12,211,211,211,211,56,50,56,56,0,0,0,0,41,44,42,42,0,0,0,0
2024/12/2 7:50,5,5,5,5,0,0,0,0,0,0,0,0,408,617,668,0,0,100,105,99,104,152,157,151,157,655,667,655,660,0,0,0,0,0,629,3755,629,579,560,545,3749,3754,3755,3755,69,71,69,71,49,47,49,49,6,6,10,9,53,54,54,54,34,46,46,46,46,56,55,55,56,1185,82,35.9,41.4,45.4,52.9,60.9,48.9,12,210,210,210,210,56,46,57,56,0,0,0,0,41,44,42,42,0,0,0,0
2024/12/2 7:55,5,5,5,5,0,0,0,0,0,0,0,0,407,615,666,0,0,100,105,99,103,152,157,150,156,656,668,656,659,0,0,0,0,0,629,3760,629,579,560,545,3754,3759,3760,3760,70,69,70,72,49,47,49,49,6,6,10,9,54,54,54,54,34,46,46,46,46,56,55,56,56,1182,82,36.2,41.7,45.6,52.8,62.3,50.3,12,211,211,211,211,57,48,57,57,0,0,0,0,41,44,43,42,0,0,0,0
2024/12/2 8:00,5,5,5,5,0,0,0,0,0,0,0,0,406,616,667,0,0,100,104,99,103,152,156,151,157,655,666,655,660,0,0,0,0,0,629,3765,629,579,560,545,3759,3764,3765,3765,69,70,71,69,49,47,48,49,6,6,9,10,54,54,54,54,34,46,46,46,46,56,55,56,56,1182,82,36,41.5,45.7,53,64.5,52.4,12.1,211,211,211,211,57,47,57,57,0,0,0,0,41,44,42,42,0,0,0,0
2024/12/2 8:05,5,5,5,5,0,0,0,0,0,0,0,0,407,616,667,0,0,100,104,99,104,152,156,151,157,656,667,655,660,0,0,0,0,0,629,3770,629,579,560,545,3764,3769,3770,3770,71,70,70,70,49,47,48,49,6,6,9,9,54,54,54,54,34,46,46,46,46,56,55,56,56,1182,82,35.8,41.6,45.5,53.2,60.6,48.6,12,211,211,211,211,57,47,57,57,0,0,0,0,41,44,43,42,0,0,0,0
2024/12/2 8:10,5,5,5,5,0,0,0,0,0,0,0,0,406,615,667,0,0,100,104,99,103,152,156,151,156,657,667,655,660,0,0,0,0,0,629,3775,629,579,560,545,3769,3774,3775,3775,70,70,71,71,49,47,48,49,6,6,9,9,54,54,54,54,34,46,46,46,46,56,55,56,56,1185,82,36,41.4,45.4,52.9,61.3,49.3,12,211,211,211,211,57,50,57,57,0,0,0,0,42,44,42,42,0,0,0,0
2024/12/2 8:15,5,5,5,5,0,0,0,0,0,0,0,0,407,615,667,0,0,100,105,99,103,152,157,151,155,654,667,656,660,0,0,0,0,0,629,3780,629,579,560,545,3774,3779,3780,3780,68,70,71,70,48,47,48,49,6,6,9,9,54,54,54,54,34,46,46,46,46,56,55,56,56,1185,82,36,41.6,45.6,53,60.4,48.4,12,210,210,210,210,57,49,57,57,0,0,0,0,41,44,43,42,0,0,0,0
2024/12/2 8:20,5,5,5,5,0,0,0,0,0,0,0,0,406,616,667,0,0,100,105,99,103,152,157,152,156,656,666,654,660,0,0,0,0,0,629,3785,629,579,560,545,3779,3784,3785,3785,70,71,71,71,49,46,48,49,6,6,9,9,54,54,54,54,34,46,46,46,46,56,55,56,56,1185,83,35.9,41.3,45.4,53,61.7,49.7,12,211,211,211,211,58,47,57,57,0,0,0,0,41,44,43,42,0,0,0,0
2024/12/2 8:25,5,5,5,5,0,0,0,0,0,0,0,0,405,615,666,0,0,99,104,99,103,152,157,151,156,655,667,653,659,0,0,0,0,0,629,3790,629,579,560,545,3784,3789,3790,3790,69,71,69,71,48,47,48,49,6,6,9,9,54,54,54,54,34,46,46,46,46,56,55,56,56,1185,82,36.1,41.6,45.6,53.1,61,49,12,210,210,210,210,58,48,58,57,0,0,0,0,41,44,43,43,0,0,0,0
2024/12/2 8:30,5,5,5,5,0,0,0,0,0,0,0,0,406,617,666,0,0,99,105,99,103,152,157,151,157,655,666,654,659,0,0,0,0,0,629,3795,629,579,560,545,3789,3794,3795,3795,70,69,71,69,48,46,48,49,6,6,9,9,54,54,54,54,34,46,46,46,46,56,55,56,56,1185,82,36.1,41.7,45.5,52.8,64.4,52.3,12.1,210,210,210,210,58,50,58,57,0,0,0,0,41,44,43,43,0,0,0,0
2024/12/2 8:35,5,5,5,5,0,0,0,0,0,0,0,0,406,615,667,0,0,100,105,99,103,152,157,151,157,655,665,655,660,0,0,0,0,0,629,3800,629,579,560,545,3794,3799,3800,3800,70,69,71,70,48,46,48,49,6,6,9,9,54,54,54,54,33,46,46,46,46,56,55,56,56,1185,81,36.1,41.9,45.7,53.2,62.9,51,11.9,211,211,211,211,58,48,58,57,0,0,0,0,42,44,43,43,0,0,0,0
2024/12/2 8:40,5,5,5,5,0,0,0,0,0,0,0,0,440,680,655,0,0,108,113,107,112,168,172,167,173,641,655,642,648,0,0,0,0,0,629,3805,629,579,560,545,3799,3804,3805,3805,76,73,79,76,54,52,54,55,9,9,12,12,55,55,55,55,40,47,47,47,47,57,57,57,57,1233,87,36.1,42.2,46.5,54.1,62.6,50.6,12,211,211,211,211,58,48,57,57,0,0,0,0,41,45,44,43,0,0,0,0
2024/12/2 8:45,5,5,5,5,0,0,0,0,0,0,0,0,439,678,656,0,0,108,113,107,111,168,172,166,172,641,656,643,649,0,0,0,0,0,629,3810,629,579,560,545,3804,3809,3810,3810,75,75,77,76,54,52,54,55,9,9,12,12,55,56,56,56,40,47,47,47,47,57,57,57,57,1242,87,36,42.2,46.9,54.7,63.5,51.4,12.1,211,211,211,211,58,47,57,57,0,0,0,0,43,45,44,44,0,0,0,0
2024/12/2 8:50,5,5,5,5,0,0,0,0,0,0,0,0,440,679,656,0,0,108,113,107,112,168,173,166,172,640,656,643,649,0,0,0,0,0,629,3815,629,579,560,545,3809,3814,3815,3815,74,75,79,77,54,52,54,55,9,9,12,12,55,56,56,56,40,47,47,47,47,57,57,57,57,1242,88,35.9,42.2,47.1,54.7,62.6,50.5,12.1,211,211,211,211,57,47,56,57,0,0,0,0,43,45,44,44,0,0,0,0
2024/12/2 8:55,5,5,5,5,0,0,0,0,0,0,0,0,441,681,656,0,0,108,113,107,112,168,172,167,173,641,656,643,649,0,0,0,0,0,629,3820,629,579,560,545,3814,3819,3820,3820,76,76,77,76,54,52,54,55,9,9,12,12,55,56,56,56,40,47,47,47,47,57,57,57,57,1242,87,36.1,42.2,46.9,54.6,60.3,48.3,12,211,211,211,211,57,49,56,57,0,0,0,0,42,45,44,44,0,0,0,0
